ID;Domain;Solution;Solution Abb;UC;Catégory;Item;Cash Out Type;Cash In Type;Cash Out;Cash In;ASU Min;ASU MAX;Deploy Price MIN;Deploy Price MAX;Paas;Mark Up
469;NTT Accelerate Smart Solutions;Boundary Compliance;BC;ALL;NTT Accelerate SMART;BC - ASU Range 1 - 50 - Deployment & set-up;Deployment & set-up;Deployment & set-up;150 120;199 660;1;50;127440;172800;NA#;33%
470;NTT Accelerate Smart Solutions;Boundary Compliance;BC;ALL;NTT Accelerate SMART;BC - ASU Range 51 - 100 - Deployment & set-up;Deployment & set-up;Deployment & set-up;216 880;288 450;51;100;194200;239560;NA#;33%
471;NTT Accelerate Smart Solutions;Boundary Compliance;BC;ALL;NTT Accelerate SMART;BC - ASU Range 101 - 200 - Deployment & set-up;Deployment & set-up;Deployment & set-up;307 600;409 108;101;200;262240;352960;NA#;33%
472;NTT Accelerate Smart Solutions;Boundary Compliance;BC;ALL;NTT Accelerate SMART;BC - ASU Range 201 - 300 - Deployment & set-up;Deployment & set-up;Deployment & set-up;421 000;559 930;201;300;375640;466360;NA#;33%
473;NTT Accelerate Smart Solutions;Boundary Compliance;BC;ALL;NTT Accelerate SMART;BC - ASU Range 301 - 400 - Deployment & set-up;Deployment & set-up;Deployment & set-up;534 400;710 752;301;400;489040;579760;NA#;33%
474;NTT Accelerate Smart Solutions;Boundary Compliance;BC;ALL;NTT Accelerate SMART;BC - ASU Range 401 - 500 - Deployment & set-up;Deployment & set-up;Deployment & set-up;690 600;918 498;401;500;645240;735960;NA#;33%
475;NTT Accelerate Smart Solutions;Boundary Compliance;BC;ALL;NTT Accelerate SMART;BC - ASU Range 501 - 600 - Deployment & set-up;Deployment & set-up;Deployment & set-up;804 000;1 069 320;501;600;758640;849360;NA#;33%
476;NTT Accelerate Smart Solutions;Boundary Compliance;BC;ALL;NTT Accelerate SMART;BC - ASU Range 601 - 700 - Deployment & set-up;Deployment & set-up;Deployment & set-up;917 400;1 220 142;601;700;872040;962760;NA#;33%
477;NTT Accelerate Smart Solutions;Boundary Compliance;BC;ALL;NTT Accelerate SMART;BC - ASU Range 701 - 800 - Deployment & set-up;Deployment & set-up;Deployment & set-up;1 030 800;1 370 964;701;800;985440;1076160;NA#;33%
478;NTT Accelerate Smart Solutions;Boundary Compliance;BC;ALL;NTT Accelerate SMART;BC - ASU Range 801 - 900 - Deployment & set-up;Deployment & set-up;Deployment & set-up;1 144 200;1 521 786;801;900;1098840;1189560;NA#;33%
479;NTT Accelerate Smart Solutions;Boundary Compliance;BC;ALL;NTT Accelerate SMART;BC - ASU Range 901 - 1000 - Deployment & set-up;Deployment & set-up;Deployment & set-up;1 257 600;1 672 608;901;1000;1212240;1302960;NA#;33%
480;NTT Accelerate Smart Solutions;Boundary Compliance;BC;ALL;NTT Accelerate SMART;BC - ASU Range 1001 - 1100 - Deployment & set-up;Deployment & set-up;Deployment & set-up;1 371 000;1 823 430;1001;1100;1325640;1416360;NA#;33%
481;NTT Accelerate Smart Solutions;Boundary Compliance;BC;ALL;NTT Accelerate SMART;BC - ASU Range 1101 - 1200 - Deployment & set-up;Deployment & set-up;Deployment & set-up;1 527 200;2 031 176;1101;1200;1481840;1572560;NA#;33%
482;NTT Accelerate Smart Solutions;Boundary Compliance;BC;ALL;NTT Accelerate SMART;BC - ASU Range 1201 - 1300 - Deployment & set-up;Deployment & set-up;Deployment & set-up;1 640 600;2 181 998;1201;1300;1595240;1685960;NA#;33%
483;NTT Accelerate Smart Solutions;Boundary Compliance;BC;ALL;NTT Accelerate SMART;BC - ASU Range 1301 - 1400 - Deployment & set-up;Deployment & set-up;Deployment & set-up;1 754 000;2 332 820;1301;1400;1708640;1799360;NA#;33%
484;NTT Accelerate Smart Solutions;Boundary Compliance;BC;ALL;NTT Accelerate SMART;BC - ASU Range 1401 - 1500 - Deployment & set-up;Deployment & set-up;Deployment & set-up;1 867 400;2 483 642;1401;1500;1822040;1912760;NA#;33%
485;NTT Accelerate Smart Solutions;Boundary Compliance;BC;ALL;NTT Accelerate SMART;BC - ASU Range 1501 - 1600 - Deployment & set-up;Deployment & set-up;Deployment & set-up;1 980 800;2 634 464;1501;1600;1935440;2026160;NA#;33%
486;NTT Accelerate Smart Solutions;Boundary Compliance;BC;ALL;NTT Accelerate SMART;BC - ASU Range 1601 - 1700 - Deployment & set-up;Deployment & set-up;Deployment & set-up;2 094 200;2 785 286;1601;1700;2048840;2139560;NA#;33%
487;NTT Accelerate Smart Solutions;Boundary Compliance;BC;ALL;NTT Accelerate SMART;BC - ASU Range 1701 - 1800 - Deployment & set-up;Deployment & set-up;Deployment & set-up;2 207 600;2 936 108;1701;1800;2162240;2252960;NA#;33%
488;NTT Accelerate Smart Solutions;Boundary Compliance;BC;ALL;NTT Accelerate SMART;BC - ASU Range 1801 - 1900 - Deployment & set-up;Deployment & set-up;Deployment & set-up;2 321 000;3 086 930;1801;1900;2275640;2366360;NA#;33%
489;NTT Accelerate Smart Solutions;Boundary Compliance;BC;ALL;NTT Accelerate SMART;BC - ASU Range 1901 - 2000 - Deployment & set-up;Deployment & set-up;Deployment & set-up;2 434 400;3 237 752;1901;2000;2389040;2479760;NA#;33%
490;NTT Accelerate Smart Solutions;Boundary Compliance;BC;ALL;NTT Accelerate SMART;BC - ASU Range 1 - 50 - PaaS;Opex;Recurring;11 588;15 412;1;50;NA#;NA#;11588,1;33%
491;NTT Accelerate Smart Solutions;Boundary Compliance;BC;ALL;NTT Accelerate SMART;BC - ASU Range 51 - 100 - PaaS;Opex;Recurring;24 428;32 489;51;100;NA#;NA#;24428,1;33%
492;NTT Accelerate Smart Solutions;Boundary Compliance;BC;ALL;NTT Accelerate SMART;BC - ASU Range 101 - 200 - PaaS;Opex;Recurring;28 901;38 438;101;200;NA#;NA#;28900,70003;33%
493;NTT Accelerate Smart Solutions;Boundary Compliance;BC;ALL;NTT Accelerate SMART;BC - ASU Range 201 - 300 - PaaS;Opex;Recurring;40 489;53 850;201;300;NA#;NA#;40488,80003;33%
494;NTT Accelerate Smart Solutions;Boundary Compliance;BC;ALL;NTT Accelerate SMART;BC - ASU Range 301 - 400 - PaaS;Opex;Recurring;44 961;59 799;301;400;NA#;NA#;44961,39998;33%
495;NTT Accelerate Smart Solutions;Boundary Compliance;BC;ALL;NTT Accelerate SMART;BC - ASU Range 401 - 500 - PaaS;Opex;Recurring;86 510;115 058;401;500;NA#;NA#;86509,5;33%
496;NTT Accelerate Smart Solutions;Boundary Compliance;BC;ALL;NTT Accelerate SMART;BC - ASU Range 501 - 600 - PaaS;Opex;Recurring;90 982;121 006;501;600;NA#;NA#;90982,10003;33%
497;NTT Accelerate Smart Solutions;Boundary Compliance;BC;ALL;NTT Accelerate SMART;BC - ASU Range 601 - 700 - PaaS;Opex;Recurring;102 570;136 418;601;700;NA#;NA#;102570,2;33%
498;NTT Accelerate Smart Solutions;Boundary Compliance;BC;ALL;NTT Accelerate SMART;BC - ASU Range 701 - 800 - PaaS;Opex;Recurring;107 043;142 367;701;800;NA#;NA#;107042,8;33%
499;NTT Accelerate Smart Solutions;Boundary Compliance;BC;ALL;NTT Accelerate SMART;BC - ASU Range 801 - 900 - PaaS;Opex;Recurring;118 631;157 779;801;900;NA#;NA#;118630,9;33%
500;NTT Accelerate Smart Solutions;Boundary Compliance;BC;ALL;NTT Accelerate SMART;BC - ASU Range 901 - 1000 - PaaS;Opex;Recurring;123 104;163 728;901;1000;NA#;NA#;123103,5;33%
501;NTT Accelerate Smart Solutions;Boundary Compliance;BC;ALL;NTT Accelerate SMART;BC - ASU Range 1001 - 1100 - PaaS;Opex;Recurring;134 692;179 140;1001;1100;NA#;NA#;134691,6;33%
502;NTT Accelerate Smart Solutions;Boundary Compliance;BC;ALL;NTT Accelerate SMART;BC - ASU Range 1101 - 1200 - PaaS;Opex;Recurring;149 864;199 319;1101;1200;NA#;NA#;149864,2;33%
503;NTT Accelerate Smart Solutions;Boundary Compliance;BC;ALL;NTT Accelerate SMART;BC - ASU Range 1201 - 1300 - PaaS;Opex;Recurring;161 452;214 732;1201;1300;NA#;NA#;161452,3;33%
504;NTT Accelerate Smart Solutions;Boundary Compliance;BC;ALL;NTT Accelerate SMART;BC - ASU Range 1301 - 1400 - PaaS;Opex;Recurring;165 925;220 680;1301;1400;NA#;NA#;165924,9;33%
505;NTT Accelerate Smart Solutions;Boundary Compliance;BC;ALL;NTT Accelerate SMART;BC - ASU Range 1401 - 1500 - PaaS;Opex;Recurring;177 513;236 092;1401;1500;NA#;NA#;177513;33%
506;NTT Accelerate Smart Solutions;Boundary Compliance;BC;ALL;NTT Accelerate SMART;BC - ASU Range 1501 - 1600 - PaaS;Opex;Recurring;181 986;242 041;1501;1600;NA#;NA#;181985,6;33%
507;NTT Accelerate Smart Solutions;Boundary Compliance;BC;ALL;NTT Accelerate SMART;BC - ASU Range 1601 - 1700 - PaaS;Opex;Recurring;193 574;257 453;1601;1700;NA#;NA#;193573,7;33%
508;NTT Accelerate Smart Solutions;Boundary Compliance;BC;ALL;NTT Accelerate SMART;BC - ASU Range 1701 - 1800 - PaaS;Opex;Recurring;198 046;263 402;1701;1800;NA#;NA#;198046,3;33%
509;NTT Accelerate Smart Solutions;Boundary Compliance;BC;ALL;NTT Accelerate SMART;BC - ASU Range 1801 - 1900 - PaaS;Opex;Recurring;209 634;278 814;1801;1900;NA#;NA#;209634,4;33%
510;NTT Accelerate Smart Solutions;Boundary Compliance;BC;ALL;NTT Accelerate SMART;BC - ASU Range 1901 - 2000 - PaaS;Opex;Recurring;214 107;284 762;1901;2000;NA#;NA#;214107;33%
511;NTT Accelerate Smart Solutions;Plant Safety (Manufacturing);PS;ALL;NTT Accelerate SMART;PS - ASU Range 1 - 50 - Deployment & set-up;Deployment & set-up;Deployment & set-up;388 800;517 104;1;50;377460;400140;NA#;33%
512;NTT Accelerate Smart Solutions;Plant Safety (Manufacturing);PS;ALL;NTT Accelerate SMART;PS - ASU Range 51 - 75 - Deployment & set-up;Deployment & set-up;Deployment & set-up;444 220;590 813;51;75;432880;455560;NA#;33%
513;NTT Accelerate Smart Solutions;Plant Safety (Manufacturing);PS;ALL;NTT Accelerate SMART;PS - ASU Range 76 - 163 - Deployment & set-up;Deployment & set-up;Deployment & set-up;515 095;685 076;76;163;466900;563290;NA#;33%
514;NTT Accelerate Smart Solutions;Plant Safety (Manufacturing);PS;ALL;NTT Accelerate SMART;PS - ASU Range 164 - 250 - Deployment & set-up;Deployment & set-up;Deployment & set-up;602 980;801 963;164;250;574630;631330;NA#;33%
515;NTT Accelerate Smart Solutions;Plant Safety (Manufacturing);PS;ALL;NTT Accelerate SMART;PS - ASU Range 251 - 325 - Deployment & set-up;Deployment & set-up;Deployment & set-up;722 050;960 326;251;325;693700;750400;NA#;33%
516;NTT Accelerate Smart Solutions;Plant Safety (Manufacturing);PS;ALL;NTT Accelerate SMART;PS - ASU Range 326 - 400 - Deployment & set-up;Deployment & set-up;Deployment & set-up;804 265;1 069 672;326;400;761740;846790;NA#;33%
517;NTT Accelerate Smart Solutions;Plant Safety (Manufacturing);PS;ALL;NTT Accelerate SMART;PS - ASU Range 401 - 413 - Deployment & set-up;Deployment & set-up;Deployment & set-up;900 930;1 198 237;401;413;900930;900930;NA#;33%
518;NTT Accelerate Smart Solutions;Plant Safety (Manufacturing);PS;ALL;NTT Accelerate SMART;PS - ASU Range 414 - 500 - Deployment & set-up;Deployment & set-up;Deployment & set-up;940 620;1 251 025;414;500;912270;968970;NA#;33%
519;NTT Accelerate Smart Solutions;Plant Safety (Manufacturing);PS;ALL;NTT Accelerate SMART;PS - ASU Range 501 - 575 - Deployment & set-up;Deployment & set-up;Deployment & set-up;1 059 690;1 409 388;501;575;1031340;1088040;NA#;33%
520;NTT Accelerate Smart Solutions;Plant Safety (Manufacturing);PS;ALL;NTT Accelerate SMART;PS - ASU Range 576 - 625 - Deployment & set-up;Deployment & set-up;Deployment & set-up;1 110 720;1 477 258;576;625;1099380;1122060;NA#;33%
521;NTT Accelerate Smart Solutions;Plant Safety (Manufacturing);PS;ALL;NTT Accelerate SMART;PS - ASU Range 626 - 663 - Deployment & set-up;Deployment & set-up;Deployment & set-up;1 190 100;1 582 833;626;663;1184430;1195770;NA#;33%
522;NTT Accelerate Smart Solutions;Plant Safety (Manufacturing);PS;ALL;NTT Accelerate SMART;PS - ASU Range 664 - 750 - Deployment & set-up;Deployment & set-up;Deployment & set-up;1 235 460;1 643 162;664;750;1207110;1263810;NA#;33%
523;NTT Accelerate Smart Solutions;Plant Safety (Manufacturing);PS;ALL;NTT Accelerate SMART;PS - ASU Range 751 - 825 - Deployment & set-up;Deployment & set-up;Deployment & set-up;1 354 530;1 801 525;751;825;1326180;1382880;NA#;33%
524;NTT Accelerate Smart Solutions;Plant Safety (Manufacturing);PS;ALL;NTT Accelerate SMART;PS - ASU Range 826 - 913 - Deployment & set-up;Deployment & set-up;Deployment & set-up;1 442 415;1 918 412;826;913;1394220;1490610;NA#;33%
525;NTT Accelerate Smart Solutions;Plant Safety (Manufacturing);PS;ALL;NTT Accelerate SMART;PS - ASU Range 914 - 1000 - Deployment & set-up;Deployment & set-up;Deployment & set-up;1 530 300;2 035 299;914;1000;1501950;1558650;NA#;33%
526;NTT Accelerate Smart Solutions;Plant Safety (Manufacturing);PS;ALL;NTT Accelerate SMART;PS - ASU Range 1001 - 1075 - Deployment & set-up;Deployment & set-up;Deployment & set-up;1 649 370;2 193 662;1001;1075;1621020;1677720;NA#;33%
527;NTT Accelerate Smart Solutions;Plant Safety (Manufacturing);PS;ALL;NTT Accelerate SMART;PS - ASU Range 1076 - 1100 - Deployment & set-up;Deployment & set-up;Deployment & set-up;1 689 060;2 246 450;1076;1100;1689060;1689060;NA#;33%
528;NTT Accelerate Smart Solutions;Plant Safety (Manufacturing);PS;ALL;NTT Accelerate SMART;PS - ASU Range 1101 - 1163 - Deployment & set-up;Deployment & set-up;Deployment & set-up;1 785 725;2 375 014;1101;1163;1743200;1828250;NA#;33%
529;NTT Accelerate Smart Solutions;Plant Safety (Manufacturing);PS;ALL;NTT Accelerate SMART;PS - ASU Range 1164 - 1250 - Deployment & set-up;Deployment & set-up;Deployment & set-up;1 867 940;2 484 360;1164;1250;1839590;1896290;NA#;33%
530;NTT Accelerate Smart Solutions;Plant Safety (Manufacturing);PS;ALL;NTT Accelerate SMART;PS - ASU Range 1251 - 1325 - Deployment & set-up;Deployment & set-up;Deployment & set-up;1 987 010;2 642 723;1251;1325;1958660;2015360;NA#;33%
531;NTT Accelerate Smart Solutions;Plant Safety (Manufacturing);PS;ALL;NTT Accelerate SMART;PS - ASU Range 1326 - 1413 - Deployment & set-up;Deployment & set-up;Deployment & set-up;2 074 895;2 759 610;1326;1413;2026700;2123090;NA#;33%
532;NTT Accelerate Smart Solutions;Plant Safety (Manufacturing);PS;ALL;NTT Accelerate SMART;PS - ASU Range 1414 - 1500 - Deployment & set-up;Deployment & set-up;Deployment & set-up;2 162 780;2 876 497;1414;1500;2134430;2191130;NA#;33%
533;NTT Accelerate Smart Solutions;Plant Safety (Manufacturing);PS;ALL;NTT Accelerate SMART;PS - ASU Range 1501 - 1575 - Deployment & set-up;Deployment & set-up;Deployment & set-up;2 281 850;3 034 861;1501;1575;2253500;2310200;NA#;33%
534;NTT Accelerate Smart Solutions;Plant Safety (Manufacturing);PS;ALL;NTT Accelerate SMART;PS - ASU Range 1576 - 1663 - Deployment & set-up;Deployment & set-up;Deployment & set-up;2 369 735;3 151 748;1576;1663;2321540;2417930;NA#;33%
535;NTT Accelerate Smart Solutions;Plant Safety (Manufacturing);PS;ALL;NTT Accelerate SMART;PS - ASU Range 1664 - 1750 - Deployment & set-up;Deployment & set-up;Deployment & set-up;2 457 620;3 268 635;1664;1750;2429270;2485970;NA#;33%
536;NTT Accelerate Smart Solutions;Plant Safety (Manufacturing);PS;ALL;NTT Accelerate SMART;PS - ASU Range 1751 - 1825 - Deployment & set-up;Deployment & set-up;Deployment & set-up;2 576 690;3 426 998;1751;1825;2548340;2605040;NA#;33%
537;NTT Accelerate Smart Solutions;Plant Safety (Manufacturing);PS;ALL;NTT Accelerate SMART;PS - ASU Range 1826 - 1875 - Deployment & set-up;Deployment & set-up;Deployment & set-up;2 627 720;3 494 868;1826;1875;2616380;2639060;NA#;33%
538;NTT Accelerate Smart Solutions;Plant Safety (Manufacturing);PS;ALL;NTT Accelerate SMART;PS - ASU Range 1876 - 1913 - Deployment & set-up;Deployment & set-up;Deployment & set-up;2 707 100;3 600 443;1876;1913;2701430;2712770;NA#;33%
539;NTT Accelerate Smart Solutions;Plant Safety (Manufacturing);PS;ALL;NTT Accelerate SMART;PS - ASU Range 1914 - 2000 - Deployment & set-up;Deployment & set-up;Deployment & set-up;2 752 460;3 660 772;1914;2000;2724110;2780810;NA#;33%
540;NTT Accelerate Smart Solutions;Plant Safety (Manufacturing);PS;ALL;NTT Accelerate SMART;PS - ASU Range 1 - 50 - PaaS;Opex;Recurring;40 949;54 462;1;50;NA#;NA#;40948,89998;33%
541;NTT Accelerate Smart Solutions;Plant Safety (Manufacturing);PS;ALL;NTT Accelerate SMART;PS - ASU Range 51 - 75 - PaaS;Opex;Recurring;53 789;71 539;51;75;NA#;NA#;53788,89998;33%
542;NTT Accelerate Smart Solutions;Plant Safety (Manufacturing);PS;ALL;NTT Accelerate SMART;PS - ASU Range 76 - 163 - PaaS;Opex;Recurring;55 790;74 200;76;163;NA#;NA#;55789,8;33%
543;NTT Accelerate Smart Solutions;Plant Safety (Manufacturing);PS;ALL;NTT Accelerate SMART;PS - ASU Range 164 - 250 - PaaS;Opex;Recurring;57 791;76 862;164;250;NA#;NA#;57790,70003;33%
544;NTT Accelerate Smart Solutions;Plant Safety (Manufacturing);PS;ALL;NTT Accelerate SMART;PS - ASU Range 251 - 325 - PaaS;Opex;Recurring;59 792;79 523;251;325;NA#;NA#;59791,59998;33%
545;NTT Accelerate Smart Solutions;Plant Safety (Manufacturing);PS;ALL;NTT Accelerate SMART;PS - ASU Range 326 - 400 - PaaS;Opex;Recurring;61 793;82 184;326;400;NA#;NA#;61792,5;33%
546;NTT Accelerate Smart Solutions;Plant Safety (Manufacturing);PS;ALL;NTT Accelerate SMART;PS - ASU Range 401 - 413 - PaaS;Opex;Recurring;91 753;122 031;401;413;NA#;NA#;91752,50003;33%
547;NTT Accelerate Smart Solutions;Plant Safety (Manufacturing);PS;ALL;NTT Accelerate SMART;PS - ASU Range 414 - 500 - PaaS;Opex;Recurring;93 753;124 692;414;500;NA#;NA#;93753,39998;33%
548;NTT Accelerate Smart Solutions;Plant Safety (Manufacturing);PS;ALL;NTT Accelerate SMART;PS - ASU Range 501 - 575 - PaaS;Opex;Recurring;95 754;127 353;501;575;NA#;NA#;95754,3;33%
549;NTT Accelerate Smart Solutions;Plant Safety (Manufacturing);PS;ALL;NTT Accelerate SMART;PS - ASU Range 576 - 625 - PaaS;Opex;Recurring;97 755;130 014;576;625;NA#;NA#;97755,20003;33%
550;NTT Accelerate Smart Solutions;Plant Safety (Manufacturing);PS;ALL;NTT Accelerate SMART;PS - ASU Range 626 - 663 - PaaS;Opex;Recurring;106 112;141 129;626;663;NA#;NA#;106111,9;33%
551;NTT Accelerate Smart Solutions;Plant Safety (Manufacturing);PS;ALL;NTT Accelerate SMART;PS - ASU Range 664 - 750 - PaaS;Opex;Recurring;108 113;143 790;664;750;NA#;NA#;108112,8;33%
552;NTT Accelerate Smart Solutions;Plant Safety (Manufacturing);PS;ALL;NTT Accelerate SMART;PS - ASU Range 751 - 825 - PaaS;Opex;Recurring;110 114;146 451;751;825;NA#;NA#;110113,7;33%
553;NTT Accelerate Smart Solutions;Plant Safety (Manufacturing);PS;ALL;NTT Accelerate SMART;PS - ASU Range 826 - 913 - PaaS;Opex;Recurring;112 115;149 112;826;913;NA#;NA#;112114,6;33%
554;NTT Accelerate Smart Solutions;Plant Safety (Manufacturing);PS;ALL;NTT Accelerate SMART;PS - ASU Range 914 - 1000 - PaaS;Opex;Recurring;114 116;151 774;914;1000;NA#;NA#;114115,5;33%
555;NTT Accelerate Smart Solutions;Plant Safety (Manufacturing);PS;ALL;NTT Accelerate SMART;PS - ASU Range 1001 - 1075 - PaaS;Opex;Recurring;116 116;154 435;1001;1075;NA#;NA#;116116,4;33%
556;NTT Accelerate Smart Solutions;Plant Safety (Manufacturing);PS;ALL;NTT Accelerate SMART;PS - ASU Range 1076 - 1100 - PaaS;Opex;Recurring;118 117;157 096;1076;1100;NA#;NA#;118117,3;33%
557;NTT Accelerate Smart Solutions;Plant Safety (Manufacturing);PS;ALL;NTT Accelerate SMART;PS - ASU Range 1101 - 1163 - PaaS;Opex;Recurring;128 817;171 327;1101;1163;NA#;NA#;128817,3;33%
558;NTT Accelerate Smart Solutions;Plant Safety (Manufacturing);PS;ALL;NTT Accelerate SMART;PS - ASU Range 1164 - 1250 - PaaS;Opex;Recurring;130 818;173 988;1164;1250;NA#;NA#;130818,2;33%
559;NTT Accelerate Smart Solutions;Plant Safety (Manufacturing);PS;ALL;NTT Accelerate SMART;PS - ASU Range 1251 - 1325 - PaaS;Opex;Recurring;165 401;219 983;1251;1325;NA#;NA#;165400,6;33%
560;NTT Accelerate Smart Solutions;Plant Safety (Manufacturing);PS;ALL;NTT Accelerate SMART;PS - ASU Range 1326 - 1413 - PaaS;Opex;Recurring;167 402;222 644;1326;1413;NA#;NA#;167401,5;33%
561;NTT Accelerate Smart Solutions;Plant Safety (Manufacturing);PS;ALL;NTT Accelerate SMART;PS - ASU Range 1414 - 1500 - PaaS;Opex;Recurring;169 402;225 305;1414;1500;NA#;NA#;169402,4;33%
562;NTT Accelerate Smart Solutions;Plant Safety (Manufacturing);PS;ALL;NTT Accelerate SMART;PS - ASU Range 1501 - 1575 - PaaS;Opex;Recurring;171 403;227 966;1501;1575;NA#;NA#;171403,3;33%
563;NTT Accelerate Smart Solutions;Plant Safety (Manufacturing);PS;ALL;NTT Accelerate SMART;PS - ASU Range 1576 - 1663 - PaaS;Opex;Recurring;173 404;230 628;1576;1663;NA#;NA#;173404,2;33%
564;NTT Accelerate Smart Solutions;Plant Safety (Manufacturing);PS;ALL;NTT Accelerate SMART;PS - ASU Range 1664 - 1750 - PaaS;Opex;Recurring;175 405;233 289;1664;1750;NA#;NA#;175405,1;33%
565;NTT Accelerate Smart Solutions;Plant Safety (Manufacturing);PS;ALL;NTT Accelerate SMART;PS - ASU Range 1751 - 1825 - PaaS;Opex;Recurring;177 406;235 950;1751;1825;NA#;NA#;177406;33%
566;NTT Accelerate Smart Solutions;Plant Safety (Manufacturing);PS;ALL;NTT Accelerate SMART;PS - ASU Range 1826 - 1875 - PaaS;Opex;Recurring;179 407;238 611;1826;1875;NA#;NA#;179406,9;33%
567;NTT Accelerate Smart Solutions;Plant Safety (Manufacturing);PS;ALL;NTT Accelerate SMART;PS - ASU Range 1876 - 1913 - PaaS;Opex;Recurring;187 764;249 726;1876;1913;NA#;NA#;187763,6;33%
568;NTT Accelerate Smart Solutions;Plant Safety (Manufacturing);PS;ALL;NTT Accelerate SMART;PS - ASU Range 1914 - 2000 - PaaS;Opex;Recurring;189 764;252 387;1914;2000;NA#;NA#;189764,5;33%
569;NTT Accelerate Smart Solutions;Back to Work Package;BW;ALL;NTT Accelerate SMART;BW - ASU Range 1 - 46 - Deployment & set-up;Deployment & set-up;Deployment & set-up;314 280;417 992;1;46;302940;325620;NA#;33%
570;NTT Accelerate Smart Solutions;Back to Work Package;BW;ALL;NTT Accelerate SMART;BW - ASU Range 47 - 69 - Deployment & set-up;Deployment & set-up;Deployment & set-up;369 700;491 701;47;69;358360;381040;NA#;33%
571;NTT Accelerate Smart Solutions;Back to Work Package;BW;ALL;NTT Accelerate SMART;BW - ASU Range 70 - 150 - Deployment & set-up;Deployment & set-up;Deployment & set-up;434 905;578 424;70;150;392380;477430;NA#;33%
572;NTT Accelerate Smart Solutions;Back to Work Package;BW;ALL;NTT Accelerate SMART;BW - ASU Range 151 - 230 - Deployment & set-up;Deployment & set-up;Deployment & set-up;517 120;687 770;151;230;488770;545470;NA#;33%
573;NTT Accelerate Smart Solutions;Back to Work Package;BW;ALL;NTT Accelerate SMART;BW - ASU Range 231 - 299 - Deployment & set-up;Deployment & set-up;Deployment & set-up;624 850;831 050;231;299;596500;653200;NA#;33%
574;NTT Accelerate Smart Solutions;Back to Work Package;BW;ALL;NTT Accelerate SMART;BW - ASU Range 300 - 380 - Deployment & set-up;Deployment & set-up;Deployment & set-up;707 065;940 396;300;380;664540;749590;NA#;33%
575;NTT Accelerate Smart Solutions;Back to Work Package;BW;ALL;NTT Accelerate SMART;BW - ASU Range 381 - 391 - Deployment & set-up;Deployment & set-up;Deployment & set-up;760 930;1 012 037;381;391;760930;760930;NA#;33%
576;NTT Accelerate Smart Solutions;Back to Work Package;BW;ALL;NTT Accelerate SMART;BW - ASU Range 392 - 460 - Deployment & set-up;Deployment & set-up;Deployment & set-up;837 750;1 114 208;392;460;815070;860430;NA#;33%
577;NTT Accelerate Smart Solutions;Back to Work Package;BW;ALL;NTT Accelerate SMART;BW - ASU Range 461 - 529 - Deployment & set-up;Deployment & set-up;Deployment & set-up;939 810;1 249 947;461;529;911460;968160;NA#;33%
578;NTT Accelerate Smart Solutions;Back to Work Package;BW;ALL;NTT Accelerate SMART;BW - ASU Range 530 - 575 - Deployment & set-up;Deployment & set-up;Deployment & set-up;990 840;1 317 817;530;575;979500;1002180;NA#;33%
579;NTT Accelerate Smart Solutions;Back to Work Package;BW;ALL;NTT Accelerate SMART;BW - ASU Range 576 - 610 - Deployment & set-up;Deployment & set-up;Deployment & set-up;1 058 880;1 408 310;576;610;1053210;1064550;NA#;33%
580;NTT Accelerate Smart Solutions;Back to Work Package;BW;ALL;NTT Accelerate SMART;BW - ASU Range 611 - 690 - Deployment & set-up;Deployment & set-up;Deployment & set-up;1 104 240;1 468 639;611;690;1075890;1132590;NA#;33%
581;NTT Accelerate Smart Solutions;Back to Work Package;BW;ALL;NTT Accelerate SMART;BW - ASU Range 691 - 759 - Deployment & set-up;Deployment & set-up;Deployment & set-up;1 211 970;1 611 920;691;759;1183620;1240320;NA#;33%
582;NTT Accelerate Smart Solutions;Back to Work Package;BW;ALL;NTT Accelerate SMART;BW - ASU Range 760 - 840 - Deployment & set-up;Deployment & set-up;Deployment & set-up;1 294 185;1 721 266;760;840;1251660;1336710;NA#;33%
583;NTT Accelerate Smart Solutions;Back to Work Package;BW;ALL;NTT Accelerate SMART;BW - ASU Range 841 - 920 - Deployment & set-up;Deployment & set-up;Deployment & set-up;1 376 400;1 830 612;841;920;1348050;1404750;NA#;33%
584;NTT Accelerate Smart Solutions;Back to Work Package;BW;ALL;NTT Accelerate SMART;BW - ASU Range 921 - 989 - Deployment & set-up;Deployment & set-up;Deployment & set-up;1 484 130;1 973 893;921;989;1455780;1512480;NA#;33%
585;NTT Accelerate Smart Solutions;Back to Work Package;BW;ALL;NTT Accelerate SMART;BW - ASU Range 990 - 1070 - Deployment & set-up;Deployment & set-up;Deployment & set-up;1 566 345;2 083 239;990;1070;1523820;1608870;NA#;33%
586;NTT Accelerate Smart Solutions;Back to Work Package;BW;ALL;NTT Accelerate SMART;BW - ASU Range 1071 - 1093 - Deployment & set-up;Deployment & set-up;Deployment & set-up;1 625 880;2 162 420;1071;1093;1620210;1631550;NA#;33%
587;NTT Accelerate Smart Solutions;Back to Work Package;BW;ALL;NTT Accelerate SMART;BW - ASU Range 1094 - 1150 - Deployment & set-up;Deployment & set-up;Deployment & set-up;1 702 700;2 264 591;1094;1150;1685690;1719710;NA#;33%
