;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39
ID;;Use Case;;Section;;Sub-Section;;Item;;;;;Quantifiable impact;;;;;Non quantifiable impact;;Zone 1 (USA);Zone 1 (USA);Zone 2;Zone 2;Zone 3;Zone 3;Zone 4;Zone 4;Zone 5;Zone 5;Zone 6;Zone 6;Zone 7;Zone 7;Zone 8;Zone 8;Zone 9;Zone 9;Zone 10;Zone 10
#;Item ID;Use Case Name;Use Case Venue;ID;Name;ID;Name;Item #;Benefits Item;Reference Unit;Comments;Impact min on Baseline Units Consumption (+/- %);Impact max on Baseline Units Consumption (+/- %);Impact min on Baseline $ Cost / Unit (+/- %);Impact max on Baseline $ Cost / Unit (+/- %);Impact min on existing revenues (%);Impact max on existing revenues (%);Impact (rating 1-10);Probability (0-100%);Baseline Cost per Unit (Monthly);Price per Unit (Monthly, ($);Baseline Cost per Unit (Monthly);Price per Unit (Monthly, ($);Baseline Cost per Unit (Monthly);Price per Unit (Monthly, ($);Baseline Cost per Unit (Monthly);Price per Unit (Monthly, ($);Baseline Cost per Unit (Monthly);Price per Unit (Monthly, ($);Baseline Cost per Unit (Monthly);Price per Unit (Monthly, ($);Baseline Cost per Unit (Monthly);Price per Unit (Monthly, ($);Baseline Cost per Unit (Monthly);Price per Unit (Monthly, ($);Baseline Cost per Unit (Monthly);Price per Unit (Monthly, ($);Baseline Cost per Unit (Monthly);Price per Unit (Monthly, ($)
479;Missing Person-Retail / Malls / Small shops-7.9-Item #4;Missing Person;Retail / Malls / Small shops;7.;MP - Retail / Malls / Small shops- Customer;7,9;MP - Retail / Malls / Small shops- Customer - Non quantifiable  benefits ;Item #4;;Likert scale;;NA#;NA#;NA#;NA#;;;;;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#
480;Missing Person-Retail / Malls / Small shops-7.9-Item #5;Missing Person;Retail / Malls / Small shops;7.;MP - Retail / Malls / Small shops- Customer;7,9;MP - Retail / Malls / Small shops- Customer - Non quantifiable  benefits ;Item #5;;Likert scale;;NA#;NA#;NA#;NA#;;;;;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#
481;Missing Person-Retail / Malls / Small shops-7.9-Item #6;Missing Person;Retail / Malls / Small shops;7.;MP - Retail / Malls / Small shops- Customer;7,9;MP - Retail / Malls / Small shops- Customer - Non quantifiable  benefits ;Item #6;;Likert scale;;NA#;NA#;NA#;NA#;;;;;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#
482;Missing Person-Retail / Malls / Small shops-7.9-Item #7;Missing Person;Retail / Malls / Small shops;7.;MP - Retail / Malls / Small shops- Customer;7,9;MP - Retail / Malls / Small shops- Customer - Non quantifiable  benefits ;Item #7;;Likert scale;;NA#;NA#;NA#;NA#;;;;;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#
483;Missing Person-Retail / Malls / Small shops-7.9-Item #8;Missing Person;Retail / Malls / Small shops;7.;MP - Retail / Malls / Small shops- Customer;7,9;MP - Retail / Malls / Small shops- Customer - Non quantifiable  benefits ;Item #8;;Likert scale;;NA#;NA#;NA#;NA#;;;;;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#
484;Missing Person-Retail / Malls / Small shops-7.9-Item #9;Missing Person;Retail / Malls / Small shops;7.;MP - Retail / Malls / Small shops- Customer;7,9;MP - Retail / Malls / Small shops- Customer - Non quantifiable  benefits ;Item #9;;Likert scale;;NA#;NA#;NA#;NA#;;;;;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#
485;Missing Person-Retail / Malls / Small shops-7.9-Item #10;Missing Person;Retail / Malls / Small shops;7.;MP - Retail / Malls / Small shops- Customer;7,9;MP - Retail / Malls / Small shops- Customer - Non quantifiable  benefits ;Item #10;;Likert scale;;NA#;NA#;NA#;NA#;;;;;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#
486;Missing Person-Public Areas/Plazas-7.4-Item #1;Missing Person;Public Areas/Plazas;7.;MP - Public Areas/Plazas- Customer;7,4;MP - Public Areas/Plazas- Customer - UC Revenues (New) ;Item #1;Revenues from selling real time data to third parties;# of Giga Bites of data sold to third parties per month;MP-Public Areas/Plazas-II.1.1;NA#;NA#;NA#;NA#;;;NA#;NA#;NA#;$3;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;
487;Missing Person-Public Areas/Plazas-7.4-Item #2;Missing Person;Public Areas/Plazas;7.;MP - Public Areas/Plazas- Customer;7,4;MP - Public Areas/Plazas- Customer - UC Revenues (New) ;Item #2;;;;NA#;NA#;NA#;NA#;;;NA#;NA#;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;
488;Missing Person-Public Areas/Plazas-7.4-Item #3;Missing Person;Public Areas/Plazas;7.;MP - Public Areas/Plazas- Customer;7,4;MP - Public Areas/Plazas- Customer - UC Revenues (New) ;Item #3;;;;NA#;NA#;NA#;NA#;;;NA#;NA#;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;
489;Missing Person-Public Areas/Plazas-7.4-Item #4;Missing Person;Public Areas/Plazas;7.;MP - Public Areas/Plazas- Customer;7,4;MP - Public Areas/Plazas- Customer - UC Revenues (New) ;Item #4;;;;NA#;NA#;NA#;NA#;;;NA#;NA#;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;
490;Missing Person-Public Areas/Plazas-7.4-Item #5;Missing Person;Public Areas/Plazas;7.;MP - Public Areas/Plazas- Customer;7,4;MP - Public Areas/Plazas- Customer - UC Revenues (New) ;Item #5;;;;NA#;NA#;NA#;NA#;;;NA#;NA#;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;
491;Missing Person-Public Areas/Plazas-7.4-Item #6;Missing Person;Public Areas/Plazas;7.;MP - Public Areas/Plazas- Customer;7,4;MP - Public Areas/Plazas- Customer - UC Revenues (New) ;Item #6;;;;NA#;NA#;NA#;NA#;;;NA#;NA#;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;
492;Missing Person-Public Areas/Plazas-7.4-Item #7;Missing Person;Public Areas/Plazas;7.;MP - Public Areas/Plazas- Customer;7,4;MP - Public Areas/Plazas- Customer - UC Revenues (New) ;Item #7;;;;NA#;NA#;NA#;NA#;;;NA#;NA#;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;
493;Missing Person-Public Areas/Plazas-7.4-Item #8;Missing Person;Public Areas/Plazas;7.;MP - Public Areas/Plazas- Customer;7,4;MP - Public Areas/Plazas- Customer - UC Revenues (New) ;Item #8;;;;NA#;NA#;NA#;NA#;;;NA#;NA#;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;
494;Missing Person-Public Areas/Plazas-7.4-Item #9;Missing Person;Public Areas/Plazas;7.;MP - Public Areas/Plazas- Customer;7,4;MP - Public Areas/Plazas- Customer - UC Revenues (New) ;Item #9;;;;NA#;NA#;NA#;NA#;;;NA#;NA#;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;
495;Missing Person-Public Areas/Plazas-7.4-Item #10;Missing Person;Public Areas/Plazas;7.;MP - Public Areas/Plazas- Customer;7,4;MP - Public Areas/Plazas- Customer - UC Revenues (New) ;Item #10;;;;NA#;NA#;NA#;NA#;;;NA#;NA#;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;
496;Missing Person-Public Areas/Plazas-7.5-Item #1;Missing Person;Public Areas/Plazas;7.;MP - Public Areas/Plazas- Customer;7,5;MP - Public Areas/Plazas- Customer - UC Revenues (Existing);Item #1;;;;NA#;NA#;NA#;NA#;;;NA#;NA#;NA#;NA#;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;
497;Missing Person-Public Areas/Plazas-7.5-Item #2;Missing Person;Public Areas/Plazas;7.;MP - Public Areas/Plazas- Customer;7,5;MP - Public Areas/Plazas- Customer - UC Revenues (Existing);Item #2;;;;NA#;NA#;NA#;NA#;;;NA#;NA#;NA#;NA#;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;
498;Missing Person-Public Areas/Plazas-7.5-Item #3;Missing Person;Public Areas/Plazas;7.;MP - Public Areas/Plazas- Customer;7,5;MP - Public Areas/Plazas- Customer - UC Revenues (Existing);Item #3;;;;NA#;NA#;NA#;NA#;;;NA#;NA#;NA#;NA#;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;
499;Missing Person-Public Areas/Plazas-7.5-Item #4;Missing Person;Public Areas/Plazas;7.;MP - Public Areas/Plazas- Customer;7,5;MP - Public Areas/Plazas- Customer - UC Revenues (Existing);Item #4;;;;NA#;NA#;NA#;NA#;;;NA#;NA#;NA#;NA#;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;
500;Missing Person-Public Areas/Plazas-7.5-Item #5;Missing Person;Public Areas/Plazas;7.;MP - Public Areas/Plazas- Customer;7,5;MP - Public Areas/Plazas- Customer - UC Revenues (Existing);Item #5;;;;NA#;NA#;NA#;NA#;;;NA#;NA#;NA#;NA#;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;
501;Missing Person-Public Areas/Plazas-7.5-Item #6;Missing Person;Public Areas/Plazas;7.;MP - Public Areas/Plazas- Customer;7,5;MP - Public Areas/Plazas- Customer - UC Revenues (Existing);Item #6;;;;NA#;NA#;NA#;NA#;;;NA#;NA#;NA#;NA#;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;
502;Missing Person-Public Areas/Plazas-7.5-Item #7;Missing Person;Public Areas/Plazas;7.;MP - Public Areas/Plazas- Customer;7,5;MP - Public Areas/Plazas- Customer - UC Revenues (Existing);Item #7;;;;NA#;NA#;NA#;NA#;;;NA#;NA#;NA#;NA#;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;
503;Missing Person-Public Areas/Plazas-7.5-Item #8;Missing Person;Public Areas/Plazas;7.;MP - Public Areas/Plazas- Customer;7,5;MP - Public Areas/Plazas- Customer - UC Revenues (Existing);Item #8;;;;NA#;NA#;NA#;NA#;;;NA#;NA#;NA#;NA#;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;
504;Missing Person-Public Areas/Plazas-7.5-Item #9;Missing Person;Public Areas/Plazas;7.;MP - Public Areas/Plazas- Customer;7,5;MP - Public Areas/Plazas- Customer - UC Revenues (Existing);Item #9;;;;NA#;NA#;NA#;NA#;;;NA#;NA#;NA#;NA#;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;
505;Missing Person-Public Areas/Plazas-7.5-Item #10;Missing Person;Public Areas/Plazas;7.;MP - Public Areas/Plazas- Customer;7,5;MP - Public Areas/Plazas- Customer - UC Revenues (Existing);Item #10;;;;;;;;;;;;;NA#;;;;;;;;;;;;;;;;;;
506;Missing Person-Public Areas/Plazas-7.6-Item #1;Missing Person;Public Areas/Plazas;7.;MP - Public Areas/Plazas- Customer;7,6;MP - Public Areas/Plazas- Customer - Cash Releasing Benefits ;Item #1;Improved efficiency of police officer;# of police investigations on missing Persons each month;MP-Public Areas/Plazas-II.2.1;0%;0%;-10%;-10%;;;NA#;NA#; $1 500 ;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#
507;Missing Person-Public Areas/Plazas-7.6-Item #2;Missing Person;Public Areas/Plazas;7.;MP - Public Areas/Plazas- Customer;7,6;MP - Public Areas/Plazas- Customer - Cash Releasing Benefits ;Item #2;Reduction of expenses of Local Police operations on hunting fugitives;# of missing persons each month - escape criminals;MP-Public Areas/Plazas-II.2.2;0%;0%;-10%;-10%;;;NA#;NA#; $20 000 ;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#
508;Missing Person-Public Areas/Plazas-7.6-Item #3;Missing Person;Public Areas/Plazas;7.;MP - Public Areas/Plazas- Customer;7,6;MP - Public Areas/Plazas- Customer - Cash Releasing Benefits ;Item #3;;;;;;;;;;NA#;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#
509;Missing Person-Public Areas/Plazas-7.6-Item #4;Missing Person;Public Areas/Plazas;7.;MP - Public Areas/Plazas- Customer;7,6;MP - Public Areas/Plazas- Customer - Cash Releasing Benefits ;Item #4;;;;;;;;;;NA#;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#
510;Missing Person-Public Areas/Plazas-7.6-Item #5;Missing Person;Public Areas/Plazas;7.;MP - Public Areas/Plazas- Customer;7,6;MP - Public Areas/Plazas- Customer - Cash Releasing Benefits ;Item #5;;;;;;;;;;NA#;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#
511;Missing Person-Public Areas/Plazas-7.6-Item #6;Missing Person;Public Areas/Plazas;7.;MP - Public Areas/Plazas- Customer;7,6;MP - Public Areas/Plazas- Customer - Cash Releasing Benefits ;Item #6;;;;;;;;;;NA#;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#
512;Missing Person-Public Areas/Plazas-7.6-Item #7;Missing Person;Public Areas/Plazas;7.;MP - Public Areas/Plazas- Customer;7,6;MP - Public Areas/Plazas- Customer - Cash Releasing Benefits ;Item #7;;;;;;;;;;NA#;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#
513;Missing Person-Public Areas/Plazas-7.6-Item #8;Missing Person;Public Areas/Plazas;7.;MP - Public Areas/Plazas- Customer;7,6;MP - Public Areas/Plazas- Customer - Cash Releasing Benefits ;Item #8;;;;;;;;;;NA#;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#
514;Missing Person-Public Areas/Plazas-7.6-Item #9;Missing Person;Public Areas/Plazas;7.;MP - Public Areas/Plazas- Customer;7,6;MP - Public Areas/Plazas- Customer - Cash Releasing Benefits ;Item #9;;;;;;;;;;NA#;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#
515;Missing Person-Public Areas/Plazas-7.6-Item #10;Missing Person;Public Areas/Plazas;7.;MP - Public Areas/Plazas- Customer;7,6;MP - Public Areas/Plazas- Customer - Cash Releasing Benefits ;Item #10;;;;;;;;;;NA#;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#
516;Missing Person-Public Areas/Plazas-7.7-Item #1;Missing Person;Public Areas/Plazas;7.;MP - Public Areas/Plazas- Customer;7,7;MP - Public Areas/Plazas- Customer - Wider Cash Benefits ;Item #1;Reduction of Violent Crime -  Murders;# of Violent Crime each month -  Murders;MP-Public Areas/Plazas-II.3.1;-30%;-30%;0%;0%;;;NA#;NA#; $1 100 000,00 ;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#
517;Missing Person-Public Areas/Plazas-7.7-Item #2;Missing Person;Public Areas/Plazas;7.;MP - Public Areas/Plazas- Customer;7,7;MP - Public Areas/Plazas- Customer - Wider Cash Benefits ;Item #2;Reduction of Violent Crime -  Rape;# of Violent Crime each month -  Rape;MP-Public Areas/Plazas-II.3.1;-30%;-30%;0%;0%;;;NA#;NA#; $450,0 ;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#
518;Missing Person-Public Areas/Plazas-7.7-Item #3;Missing Person;Public Areas/Plazas;7.;MP - Public Areas/Plazas- Customer;7,7;MP - Public Areas/Plazas- Customer - Wider Cash Benefits ;Item #3;Reduction of Violent Crime -  Robbery;# of Violent Crime each month -  Robbery;MP-Public Areas/Plazas-II.3.1;-30%;-30%;0%;0%;;;NA#;NA#; $1 500,0 ;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#
519;Missing Person-Public Areas/Plazas-7.7-Item #4;Missing Person;Public Areas/Plazas;7.;MP - Public Areas/Plazas- Customer;7,7;MP - Public Areas/Plazas- Customer - Wider Cash Benefits ;Item #4;Reduction of Violent Crime -  Aggravated assaults;# of Violent Crime each month -  Aggravated assaults;MP-Public Areas/Plazas-II.3.1;-30%;-30%;0%;0%;;;NA#;NA#; $700,0 ;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#
520;Missing Person-Public Areas/Plazas-7.7-Item #5;Missing Person;Public Areas/Plazas;7.;MP - Public Areas/Plazas- Customer;7,7;MP - Public Areas/Plazas- Customer - Wider Cash Benefits ;Item #5;;;;;;;;;;NA#;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#
521;Missing Person-Public Areas/Plazas-7.7-Item #6;Missing Person;Public Areas/Plazas;7.;MP - Public Areas/Plazas- Customer;7,7;MP - Public Areas/Plazas- Customer - Wider Cash Benefits ;Item #6;;;;;;;;;;NA#;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#
522;Missing Person-Public Areas/Plazas-7.7-Item #7;Missing Person;Public Areas/Plazas;7.;MP - Public Areas/Plazas- Customer;7,7;MP - Public Areas/Plazas- Customer - Wider Cash Benefits ;Item #7;;;;;;;;;;NA#;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#
523;Missing Person-Public Areas/Plazas-7.7-Item #8;Missing Person;Public Areas/Plazas;7.;MP - Public Areas/Plazas- Customer;7,7;MP - Public Areas/Plazas- Customer - Wider Cash Benefits ;Item #8;;;;;;;;;;NA#;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#
524;Missing Person-Public Areas/Plazas-7.7-Item #9;Missing Person;Public Areas/Plazas;7.;MP - Public Areas/Plazas- Customer;7,7;MP - Public Areas/Plazas- Customer - Wider Cash Benefits ;Item #9;;;;;;;;;;NA#;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#
525;Missing Person-Public Areas/Plazas-7.7-Item #10;Missing Person;Public Areas/Plazas;7.;MP - Public Areas/Plazas- Customer;7,7;MP - Public Areas/Plazas- Customer - Wider Cash Benefits ;Item #10;;;;;;;;;;NA#;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#
526;Missing Person-Public Areas/Plazas-7.8-Item #1;Missing Person;Public Areas/Plazas;7.;MP - Public Areas/Plazas- Customer;7,8;MP - Public Areas/Plazas- Customer - Quantifiable, non-monetizable benefits ;Item #1;;;;;;NA#;NA#;;;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#
527;Missing Person-Public Areas/Plazas-7.8-Item #2;Missing Person;Public Areas/Plazas;7.;MP - Public Areas/Plazas- Customer;7,8;MP - Public Areas/Plazas- Customer - Quantifiable, non-monetizable benefits ;Item #2;;;;;;NA#;NA#;;;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#
528;Missing Person-Public Areas/Plazas-7.8-Item #3;Missing Person;Public Areas/Plazas;7.;MP - Public Areas/Plazas- Customer;7,8;MP - Public Areas/Plazas- Customer - Quantifiable, non-monetizable benefits ;Item #3;;;;;;NA#;NA#;;;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#
529;Missing Person-Public Areas/Plazas-7.8-Item #4;Missing Person;Public Areas/Plazas;7.;MP - Public Areas/Plazas- Customer;7,8;MP - Public Areas/Plazas- Customer - Quantifiable, non-monetizable benefits ;Item #4;;;;;;NA#;NA#;;;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#
530;Missing Person-Public Areas/Plazas-7.8-Item #5;Missing Person;Public Areas/Plazas;7.;MP - Public Areas/Plazas- Customer;7,8;MP - Public Areas/Plazas- Customer - Quantifiable, non-monetizable benefits ;Item #5;;;;;;NA#;NA#;;;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#
531;Missing Person-Public Areas/Plazas-7.8-Item #6;Missing Person;Public Areas/Plazas;7.;MP - Public Areas/Plazas- Customer;7,8;MP - Public Areas/Plazas- Customer - Quantifiable, non-monetizable benefits ;Item #6;;;;;;NA#;NA#;;;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#
532;Missing Person-Public Areas/Plazas-7.8-Item #7;Missing Person;Public Areas/Plazas;7.;MP - Public Areas/Plazas- Customer;7,8;MP - Public Areas/Plazas- Customer - Quantifiable, non-monetizable benefits ;Item #7;;;;;;NA#;NA#;;;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#
533;Missing Person-Public Areas/Plazas-7.8-Item #8;Missing Person;Public Areas/Plazas;7.;MP - Public Areas/Plazas- Customer;7,8;MP - Public Areas/Plazas- Customer - Quantifiable, non-monetizable benefits ;Item #8;;;;;;NA#;NA#;;;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#
534;Missing Person-Public Areas/Plazas-7.8-Item #9;Missing Person;Public Areas/Plazas;7.;MP - Public Areas/Plazas- Customer;7,8;MP - Public Areas/Plazas- Customer - Quantifiable, non-monetizable benefits ;Item #9;;;;;;NA#;NA#;;;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#
535;Missing Person-Public Areas/Plazas-7.8-Item #10;Missing Person;Public Areas/Plazas;7.;MP - Public Areas/Plazas- Customer;7,8;MP - Public Areas/Plazas- Customer - Quantifiable, non-monetizable benefits ;Item #10;;;;;;NA#;NA#;;;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#
536;Missing Person-Public Areas/Plazas-7.9-Item #1;Missing Person;Public Areas/Plazas;7.;MP - Public Areas/Plazas- Customer;7,9;MP - Public Areas/Plazas- Customer - Non quantifiable  benefits ;Item #1;;Likert scale;;NA#;NA#;NA#;NA#;;;;;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#
537;Missing Person-Public Areas/Plazas-7.9-Item #2;Missing Person;Public Areas/Plazas;7.;MP - Public Areas/Plazas- Customer;7,9;MP - Public Areas/Plazas- Customer - Non quantifiable  benefits ;Item #2;;Likert scale;;NA#;NA#;NA#;NA#;;;;;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#
538;Missing Person-Public Areas/Plazas-7.9-Item #3;Missing Person;Public Areas/Plazas;7.;MP - Public Areas/Plazas- Customer;7,9;MP - Public Areas/Plazas- Customer - Non quantifiable  benefits ;Item #3;;Likert scale;;NA#;NA#;NA#;NA#;;;;;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#
539;Missing Person-Public Areas/Plazas-7.9-Item #4;Missing Person;Public Areas/Plazas;7.;MP - Public Areas/Plazas- Customer;7,9;MP - Public Areas/Plazas- Customer - Non quantifiable  benefits ;Item #4;;Likert scale;;NA#;NA#;NA#;NA#;;;;;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#
540;Missing Person-Public Areas/Plazas-7.9-Item #5;Missing Person;Public Areas/Plazas;7.;MP - Public Areas/Plazas- Customer;7,9;MP - Public Areas/Plazas- Customer - Non quantifiable  benefits ;Item #5;;Likert scale;;NA#;NA#;NA#;NA#;;;;;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#
541;Missing Person-Public Areas/Plazas-7.9-Item #6;Missing Person;Public Areas/Plazas;7.;MP - Public Areas/Plazas- Customer;7,9;MP - Public Areas/Plazas- Customer - Non quantifiable  benefits ;Item #6;;Likert scale;;NA#;NA#;NA#;NA#;;;;;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#
542;Missing Person-Public Areas/Plazas-7.9-Item #7;Missing Person;Public Areas/Plazas;7.;MP - Public Areas/Plazas- Customer;7,9;MP - Public Areas/Plazas- Customer - Non quantifiable  benefits ;Item #7;;Likert scale;;NA#;NA#;NA#;NA#;;;;;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#
543;Missing Person-Public Areas/Plazas-7.9-Item #8;Missing Person;Public Areas/Plazas;7.;MP - Public Areas/Plazas- Customer;7,9;MP - Public Areas/Plazas- Customer - Non quantifiable  benefits ;Item #8;;Likert scale;;NA#;NA#;NA#;NA#;;;;;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#
544;Missing Person-Public Areas/Plazas-7.9-Item #9;Missing Person;Public Areas/Plazas;7.;MP - Public Areas/Plazas- Customer;7,9;MP - Public Areas/Plazas- Customer - Non quantifiable  benefits ;Item #9;;Likert scale;;NA#;NA#;NA#;NA#;;;;;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#
